evaluations raw_y
1 -2851.0000000000
2 -2382.4090426392
3 -2232.6072949347
4 -1612.8882665541
10 -1329.5570800421
11 -770.9686010647
17 -585.6856204049
18 -513.3673952640
20 -245.6710253522
21 -225.0258723379
24 -82.8489271546
25 1371.3150773942
28 1690.8750230767
31 1701.8886252217
32 2026.8269529461
36 2246.8938416781
37 2797.6126770774
38 3562.6065772586
43 5212.6844073440
56 6191.5344746456
57 6809.8053229249
81 7136.8486531605
90 7307.6647578029
95 8264.9107239237
98 8353.9076872410
129 9041.7078426532
131 9048.6285147126
132 9615.1951642319
135 11160.4108474923
146 12853.5274238956
157 13081.0537692969
161 13741.3703717739
173 14526.1497098436
177 15145.2660244058
190 15886.2463611065
191 16129.9360010539
209 16238.3163460042
223 16725.2661809248
264 16819.7271241056
274 16872.7953336948
275 17751.7561418545
288 20386.4067024222
296 21040.2460739500
324 21155.7247201250
329 22092.2066986973
354 22403.4846193503
358 22462.9002907913
372 23381.0942724238
381 24064.3537060995
406 24238.7778580160
425 24491.2968315027
435 24946.6615876210
463 25785.6072710821
486 26416.2993027238
491 26923.9720091811
524 27794.4824400640
527 28056.9163936589
529 30229.1321423437
536 30947.8794587823
617 31001.3348093434
633 31509.0528296647
713 32419.7024205209
737 32472.0537965678
790 33463.2621072177
801 36295.2325394488
804 37274.2092778595
833 37747.9742580663
939 38241.3534286185
1009 38480.3832755732
1045 39302.9148653526
1052 39869.5889927791
1075 40912.0198765370
1083 41628.2322618112
1092 41739.5544095014
1211 42126.1703468245
1224 43051.1013198789
1275 43380.4842181842
1294 43561.7422393836
1349 43937.1180869467
1373 44489.2594853534
1379 44656.7662069314
1400 45435.1011160239
1448 46189.8545023677
1534 47109.3414138000
1614 47111.7148157739
1661 47695.4454747115
1669 48416.2957139644
1675 50236.7109571510
1745 50773.6591579576
1784 52747.4186121933
1842 53105.2317154064
1982 53874.8085012844
2147 54092.1705530332
2166 54576.5382963878
2196 55340.0842319624
2227 55672.8081178701
2245 56214.4182758785
2338 56536.6181148926
2364 56863.1075263330
2368 57634.6352606989
2452 59368.2087288537
2480 59610.5347655865
2486 60099.9033782607
2499 60900.7807766698
2566 62898.9798557445
2647 64239.4290103489
2702 64330.7620621779
2705 65865.6289813912
2717 66773.1284754965
2769 66933.8161300906
2774 67187.7319983378
2785 68234.2192310753
2928 68733.2970599972
2971 69794.5436069060
3090 70563.2868157183
3148 71176.0134175573
3193 71305.9377380317
3199 71581.4103499927
3231 71994.6553196930
3258 72257.2760644449
3379 72392.8955285076
3386 73209.6385060956
3396 73627.5921626800
3444 74080.0156301624
3470 74531.1221238397
3541 75356.9252806076
3599 77313.7255289982
3690 79230.7673433436
3779 79619.3292188916
3785 80110.3803049040
3875 80592.7712951203
3928 80799.5547726503
3956 81275.8501566520
3993 81313.4604294968
4014 81743.2234110697
4058 82227.3093737061
4336 82523.6463907766
4625 83433.1719647449
4636 84149.1201330798
4699 85482.3800737166
5009 86413.8421625158
5043 87272.2007181146
5194 87391.8788657019
5266 87791.4717184448
5324 88001.2981908399
5370 88899.7113050076
5372 89706.2200745408
5385 90485.6922289806
5387 90556.4368150637
5435 91555.1582581957
5453 92034.3043282640
5488 92331.0423927944
5888 94174.1921770791
5984 94848.0796968571
6092 95299.2677244776
6107 95415.7107763921
6210 97273.4090432074
6358 97322.9405799109
6413 98850.3456274474
6561 99675.8502222228
6640 100304.7870234245
7064 101007.4367899296
7169 101758.1958702788
7179 101790.8085193405
7210 102669.3802547127
7385 103249.5436649529
7685 103705.1987978344
7692 103787.1965359205
7713 103836.5614124451
7725 104047.4722389725
7839 104119.0940311127
7928 104868.7651329906
8268 105757.1069322148
8308 106742.0667809797
8332 107512.8394846591
8518 107712.3252557348
8531 108569.9707023128
8635 108625.1362803724
8783 109574.8778359882
9095 109996.6632082167
9142 110541.8271426305
9192 111289.5925959219
9399 111522.3222185853
9899 112147.9730559677
9953 112679.9117048655
10000 4550.4562782693
